,Text,label
1564,Se llama Esra Al-Ghamgam y es una activista saudí por los derechos humanos. Hoy ha sido decapitada por el gobierno de Arabia Saudí tras 3 años de prisión. Su delito: pedir libertades democráticas y derechos para las mujeres.,FAKE
1565,"Se llama Jenny McDermott, y es una ‘youtuber’ de armas tomar que la ha montado gorda en más de una ocasión con sus vídeos extremos, que incluso ha tebido que ser retirados en más de una ocasión por la plataforma. Y ahora vuelve a las andadas con una graba",FAKE
1566,"Se llama Robert Mansfield-Hewitt y el día que alquiló a través de Airbnb una casa en Algeciras nunca imaginó que acabaría cumpliendo un año de cárcel acusado de ""un delito contra la salud pública"". La realidad siempre supera la ficción.Robert vio la propi",REAL
1567,Se ofrecieron como familia de acogida para un refugiado afgano que huía de los horrores de la guerra. Lo que no se imaginaban es que su pesadilla sólo acababa de empezar. Un hombre de 31 años ha sido detenido por la policía italiana por orden del juez de,FAKE
1568,"Se quejan de que Bolsonaro queme el Amazonas, no dicen ni pío respecto a que el incendio empezó en Bolivia con su dictador Socialista Evo Morales. Y aún denunciando a un gobierno y encubriendo a una dictadura, siguen insistiendo en que el gobierno sea el ",FAKE
1569,"Se recomienda a todas las personas que han utilizado la aplicación de whatsapp el día de hoy 3 de julio del 2019, que no insistan en abrir las imágenes y audios enviado por sus destinatarios, ya que la plataforma ha sido atacada por un virus llamado L37no",FAKE
1570,Se trata de la víctima número 16 de este 2019 en la capital catalanaCompartir en FacebookCompartir en TwitterOtrosCerrarCompartir en LinkedinCompartir en PinterestVer comentariosGuardarImprimirAlfonso L. CongostrinaTwitterBarcelona 20 SEP 2019 - 19:58 CES,REAL
1571,"Sea el Watford o el Manchester City, el champán está prohibido: el ganador de la próxima Copa de Inglaterra el 18 de mayo no podrá celebrar su victoria con champán, anunció la Federación inglesa de fútbol (FA) este miércoles. ""En todas las competiciones o",FAKE
1572,"Según el diario galo Le Parisien, Marc-Antoine G. forma parte de un grupo de ultraderecha y entre sus planes estaba matar imanes y atacar mezquitasEl «número dos» de la embajada francesa en El Salvador fue acusado de «asociación ilícita terrorista crimina",REAL
1573,Según el ministro de Defensa las ocho explosiones parecen haberse tratado casi todas de atentados cometidos por terroristas suicidasEl Gobierno de Sri Lanka ha confirmado la detención de siete sospechosos en relación con la ola de atentados de este Doming,REAL
1574,"Según ha adelantado el diario británico «The Telegraph», la participación de la compañía china estará limitada a las partes «no estratégicas» del sistemaPrimero fue Alemania y ahora Reino Unido . Las presiones por parte de EE.UU. , que acusa a Huawei de e",REAL
1575,"Según ha salido esta misma mañana a la luz, a partir de Enero de 2019 estará prohibido inscribir en registro a los niños con el mismo nombre que el de alguno de sus padres. Como todo el mundo sabe, todavía es una práctica muy utilizada la de llamar a los ",FAKE
1576,"Según informa el digital El Cadenazo, la alcaldesa de Madrid Manuela Carmena se ha convertido al Islam en fechas recientes. Las marcas que aparecen en la frente de Carmena en cada reaparición pública tras los reincidentes ""accidentes domésticos"" hacen pensar que se deben más bien a la ""zabiba"" o golpe de oración que suelen ejercitar los musulmanes devotos durante sus cinco rezos diarios, al golpear la frente contra las losas del suelo de forma reiterada, en señal de devoción y fe. Puestos en contacto con la Secretaria del Gabinete de Prensa de la alcaldesa, Teresa Fuentes, no ha querido confirmar ni desmentir estas afirmaciones, aduciendo que, en cualquier caso, se trataría de una cuestión concerniente exclusivamente al ámbito personal y privado de Manuela Carmena.Según informa el digital El Cadenazo, la alcaldesa de Madrid Manuela Carmena se ha convertido al Islam en fechas recientes. Las marcas que aparecen en la frente de Carmena en cada reaparición pública tras los reincidentes ""accidentes domésticos"" hacen pen",FAKE
1577,"Según informa en su edición de hoy el diario digital malagueño Alerta Digital, el nuevo gobierno socialista presidido por Pedro Sánchez se ha propuesto demoler el Valle de los Caídos y exhumar los cadáveres de aproximadamente 100.000 soldados republicanos",FAKE
1578,"Según informa The Jerusalem Post, el representante de la organización islamista Hamas en el Líbano, Ahmed Abdel-Hadi, ha explicado al periódico Al Akhbar que 150.000 palestinos procedentes de Siria y Líbano podrían repartirse en los próximos meses entre C",FAKE
1579,"Según la información publicada por el diario Digital de León, cuatro marroquíes, dos hombres y dos mujeres «las cuales vestían con sus velos», habrían despreciado y aterrorizado una mujer por el simple hecho de dar el pecho en una cóntrica calle de León F",FAKE
1580,"Según la Organización de las Naciones Unidas, llevar a los ninos a la iglesia vulnera sus derechos humanos. Desde la ONU alegan que la asistencia a centros religiosos debe ser una decisión de los menores de edad y no de los padres. Un polémico informe del",FAKE
1581,"Según las investigaciones, el ex internacional Raúl Bravo sería el cabecilla de la organización ",REAL
1582,"Según recuerdo, la bases de la Cataluña nacionalista se libraron contra el islam. Al menos de eso iba Wifred el Pilós, Berenguer III, Jaume I, … Pero para ERC, la historia y Cataluña les importa en el fondo un bledo. De ahí los guiños constantes al islam.",FAKE
1583,"Según recuerdo, la bases de la Cataluña nacionalista se libraron contra el islam. Al menos de eso iba Wifred el Pilós, Berenguer III, Jaume I, … Pero para ERC, la historia y Cataluña les.",FAKE
1584,Según un estudio del Chicago Defender y Daily News: El mejor cuerpo polical del mundo es la Guardia Civil of Spain,FAKE
1585,Según un estudio del Chicago Defender y Daily News: El mejor cuerpo polical del mundo es la» Guardia Civil of Spain»,FAKE
1586,"Según un estudio realizado por la prestigiosa Universidad de Oxford a nivel mundial y con la colaboración de varias asociaciones, se ha confirmado que el 85% de los hombres exageran sus dolencias, enfermedades o simples constipados para escaquearse del tr",FAKE
1587,"Según un estudio realizado por la prestigiosa Universidad de Oxford a nivel mundial y con la colaboración de varias asociaciones, se ha confirmado que el 85% de los hombres exageran sus dolencias, enfermedades o simples constipados para escaquearse del tr",FAKE
1588,"Según un informe confidencial del Tribunal de Cuentas al que ha tenido acceso, en exclusiva, Mediterráneo Digital, y en el que se basó el Ministerio de Sanidad para modificar la polémica Ley de Extranjería, solo rumanos, ecuatorianos y marroquíes ‘se come",FAKE
1589,"Según un informe confidencial del Tribunal de Cuentas al que ha tenido acceso, en exclusiva, Mediterráneo Digital, y en el que se basó el Ministerio de Sanidad para modificar la polémica Ley de Extranjería, solo rumanos, ecuatorianos y marroquíes ‘se come",FAKE
1590,"Según una investigación publicada en la revista de Oncología Clínica de Asia y el Pacífico, consumir ajo y cebolla reduce considerablemente el riesgo de cáncer de intestino",FAKE
1591,Seis generales de la guardia civil dos tenientes generales del Ejército y un general del aite junto con un almirante de la armada ha solicitado urgentemente una audiencia con el rey para el día 20 de agosto ante la noticia de la existencia de una resoluci,FAKE
1592,"Seis meses después del espectacular registro llevado a cabo en las oficinas de Deutsche Bank en el marco de una investigación por lavado de dinero ocurrida en 2008 , los agentes de la Oficina federal de lo Criminal han vuelto hoy a la sede de la entidad e",REAL
1593,"Señor Presidente recibiremos sus tropas con los brazos abiertos y esperamos que los reciba de igual manera cuando le enviemos a todos sus militares en bolsas negras. Amén, la Pachamama tiene poder ",FAKE
1594,"Será más sencilla y al servicio de las diócesis además del Santo PadreLa nueva estructura de la Curia vaticana, que el Papa Francisco acaba de someter a consulta de las conferencias episcopales de todo el mundo, primará al departamento de Evangelización y",REAL
1595,"Sevilla, 25 abr El paro bajó en 4.900 personas durante el primer trimestre del año en Andalucía, lo que supone un descenso del 0,59 por ciento con respecto al trimestre anterior, y la tasa de desempleo andaluza se queda en el 21,08 por ciento, la mayor de",REAL
1596,"Si alguien pudiera administrarte una vacuna que pudiera curar tu fibromialgia, ¿lo harías? Puede sonar como un sueño, pero está más cerca de la realidad de lo que piensas. La firma biomédica con sede en Los Ángeles, EpicGenetics y el Hospital General de M",FAKE
1597,"Si ayer nos sorprendía el periodista Rafael Palacios, ""Rafapal"", con el algoritmo que podría haber utilizado el PSOE para manipular las Elecciones Generales hoy, nuestro experto Rafael Roselló, desarrolla el ""Algoritmo de Soros"" con el que demuestra clara",FAKE
1598,"Si cuando suena el despertador es lunes, se hace más duro aún. Es lo que nos ha pasado hoy. No queremos darles malas noticias pero hoy es el día más triste del año. Al tercer lunes del año se le conoce como Blue Monday y tiene su explicación científica y ",FAKE
1599,"SI DE NOCHE TE TIRAN UN HUEVO CONTRA EL PARABRISAS (LO RECONOCERÁS POR EL COLOR AMARILLO, YA QUE LA CLARA TAL VEZ NO LA DISTINGAS): * MANTÉN LA CALMA Y ACELERA * ¡NO USES EL LIMPIA PARABRISAS! NO USES EL LIMPIA PARABRISAS! NO USES EL LIMPIA PARABRISAS! * ",FAKE
1600,"Si el día de mañana su hijo crece y le pregunta quién es su padre, esta vez sí que podrá decirle, y con toda la razón, que su papá es un cerdo. Literalmente. Angie Houston, una mujer norteamericana del Estado de Texas, se ha hecho famosa en los medios de",FAKE
1601,Si entrais en el artículo dice que CCOO y Arcopoli se quejan de la falta de bonificación. Si no he entendido mal están pidiendo una medida homófoba como bonificar a las empresas según la orientación sexual de sus empleados.,FAKE
1602,"Si hoy, lunes 16 de enero, te has levantado un poco más apesadumbrado de lo normal, has notado que el mundo se te caía encima y todo te ha salido mal, no te preocupes porque tiene su explicación. El tercer lunes de enero es conocido mundialmente como el B",FAKE
1603,Si Junqueras quiere ser eurodiputado y gozar de la inmunidad asociada al cargo tendrá que estar en Estrasburgo el 2 de julio para la sesión de constitución de la Eurocámara. ,REAL
1604,"Si lo hace su hermano mayor, seguro que lo hace el hermano pequeño. El caso de Victoria Federica de Marichalar (16 años) no es una excepción, y ha seguido los pasos de su hermano, Froilán (19): ha regalado a los periodistas un ""amago"" de peineta en la tar",FAKE
1605,"Si Ortega Smith cumple su palabra se expulsará a sí mismo de VOX de manera inmediata. El cada día más inútil Javier Ortega Smith, en su intento por centrar el partido y acomodarlo a las ventajas del Régimen del 78, ha manifestado que expulsará del partido",FAKE
1606,"Si saben de niños que necesiten sillas de ruedas PCI, para niños con parálisis cerebral infantil, o espina bífida favor de comunicarse al teléfono 096091133 con Carlos Tamarez. Las sillas se otorgan completamente de forma gratuita existen sillas disponibl",FAKE
1607,"Si se puede, ahora me acabo de enterar que además del casoplon se han comprado un apartamento en primera línea de mar en Benidorm, luego habla de la casta, ya está bien de engañar, después del revuelo que hubo se la suda y se compra el apartamento.",FAKE
1608,"Si tienes pensado visitar China, más concretamente, la región de Xinjiang, puede que te encuentres con una desagradable sorpresa: las autoridades de la frontera pueden obligarte a instalar una aplicación espía al margen del resto de trámites necesarios pa",REAL
1609,"Si ya la sólo presencia en sus filas de un Círculo Podemos Musulmán crea una incongruencia con uno de los principios básicos de la creación de esa formación, el laicismo, no lo es menos la propuesta de discriminación hacia las mujeres que supone otra de ",FAKE
1610,Siempre he sido un gran admirador de D. Francisco Franco y D. José Antonio Primo de Rivera,FAKE
